code,prefecture,jititai,city_kana,zip,address,tel,latitude,longitude,,区判定,No
194425,山梨県,小菅村,こすげむら,409-0211,山梨県北都留郡小菅村4698,0428-87-0111,35.7599371,138.9401805,Google Maps,,829
194433,山梨県,丹波山村,たばやまむら,409-0300,山梨県北都留郡丹波山村2450,0428-88-0211,35.7896647,138.9222856,Google Maps,,830
202011,長野県,長野市,ながのし,380-8512,長野県長野市大字鶴賀緑町1613,026-226-4911,36.648415,138.19482,Google Maps,,831
202029,長野県,松本市,まつもとし,390-8620,長野県松本市丸の内3-7,0263-34-3000,36.2384552,137.9719403,Google Maps,,832
202037,長野県,上田市,うえだし,386-8601,長野県上田市大手1-11-16,0268-22-4100,36.4018575,138.2490725,Google Maps,,833
202045,長野県,岡谷市,おかやし,394-8510,長野県岡谷市幸町8-1,0266-23-4811,36.0665973,138.0493455,Google Maps,,834
202053,長野県,飯田市,いいだし,395-8501,長野県飯田市大久保町2534,0265-22-4511,35.5142964,137.8214994,Google Maps,,835
202061,長野県,諏訪市,すわし,392-8511,長野県諏訪市高島1-22-30,0266-52-4141,36.0390494,138.1141354,Google Maps,,836
202070,長野県,須坂市,すざかし,382-8511,長野県須坂市大字須坂1528-1,026-245-1400,36.6510675,138.3072918,Google Maps,,837
202088,長野県,小諸市,こもろし,384-8501,長野県小諸市相生町3-3-3,0267-22-1700,36.3271809,138.4254262,Google Maps,,838
202096,長野県,伊那市,いなし,396-8617,長野県伊那市下新田3050,0265-78-4111,35.8274635,137.9540629,Google Maps,,839
202100,長野県,駒ヶ根市,こまがねし,399-4192,長野県駒ヶ根市赤須町20-1,0265-83-2111,35.7288259,137.9338023,Google Maps,,840
202118,長野県,中野市,なかのし,383-8614,長野県中野市三好町1-3-19,0269-22-2111,36.7414551,138.3693632,Google Maps,,841
202126,長野県,大町市,おおまちし,398-8601,長野県大町市大町3887,0261-22-0420,36.5032412,137.850589,Google Maps,,842
202134,長野県,飯山市,いいやまし,389-2292,長野県飯山市大字飯山1110-1,0269-62-3111,36.8517718,138.3654702,Google Maps,,843
202142,長野県,茅野市,ちのし,391-8501,長野県茅野市塚原2-6-1,0266-72-2101,35.9960051,138.1590642,Google Maps,,844
202151,長野県,塩尻市,しおじりし,399-0786,長野県塩尻市大門7番町3-3,0263-52-0280,36.1161276,137.9544043,Google Maps,,845
202177,長野県,佐久市,さくし,385-8501,長野県佐久市中込3056,0267-62-2111,36.2487882,138.4767633,Google Maps,,846
202185,長野県,千曲市,ちくまし,387-8511,長野県千曲市杭瀬下2丁目1番地,026-273-1111,36.5307028,138.1148948,Google Maps,,847
202193,長野県,東御市,とうみし,389-0592,長野県東御市県281-2,0268-62-1111,36.3594527,138.3303487,Google Maps,,848
202207,長野県,安曇野市,あづみのし,399-8281,長野県安曇野市豊科6000,0263-71-2000,36.3039808,137.9059002,Google Maps,,849
203033,長野県,小海町,こうみまち,384-1192,長野県南佐久郡小海町大字豊里57-1,0267-92-2525,36.0951678,138.4834581,Google Maps,,850
203041,長野県,川上村,かわかみむら,384-1405,長野県南佐久郡川上村大字大深山525,0267-97-2121,35.9750938,138.5784902,Google Maps,,851
203050,長野県,南牧村,みなみまきむら,384-1302,長野県南佐久郡南牧村大字海ノ口1051,0267-96-2211,35.9449182,138.4540326,Google Maps,,852
203068,長野県,南相木村,みなみあいきむら,384-1211,長野県南佐久郡南相木村3525-1,0267-78-2121,36.0360336,138.5470723,Google Maps,,853
203076,長野県,北相木村,きたあいきむら,384-1201,長野県南佐久郡北相木村2744,0267-77-2111,36.0592256,138.5511628,Google Maps,,854
203092,長野県,佐久穂町,さくほまち,384-0697,長野県南佐久郡佐久穂町大字高野町569,0267-86-2525,36.161003,138.4834025,Google Maps,,855
203211,長野県,軽井沢町,かるいざわまち,389-0192,長野県北佐久郡軽井沢町大字長倉2381-1,0267-45-8111,36.3485883,138.5970744,Google Maps,,856
203238,長野県,御代田町,みよたまち,389-0292,長野県北佐久郡御代田町大字馬瀬口1794-6,0267-32-3111,36.3227593,138.506668,Google Maps,,857
203246,長野県,立科町,たてしなまち,384-2305,長野県北佐久郡立科町大字芦田2532,0267-56-2311,36.2720745,138.3160593,Google Maps,,858
203491,長野県,青木村,あおきむら,386-1601,長野県小県郡青木村大字田沢111,0268-49-0111,36.3702018,138.128595,Google Maps,,859
203505,長野県,長和町,ながわまち,386-0603,長野県小県郡長和町古町4247-1,0268-68-3111,36.2696476,138.2578164,Google Maps,,860
203611,長野県,下諏訪町,しもすわまち,393-8501,長野県諏訪郡下諏訪町4613-8,0266-27-1111,36.0695678,138.0801295,Google Maps,,861
203629,長野県,富士見町,ふじみまち,399-0292,長野県諏訪郡富士見町落合10777,0266-62-2250,35.9143304,138.2405251,Google Maps,,862
203637,長野県,原村,はらむら,391-0192,長野県諏訪郡原村6549-1,0266-79-2111,35.9644513,138.2174935,Google Maps,,863
203823,長野県,辰野町,たつのまち,399-0493,長野県上伊那郡辰野町中央1,0266-41-1111,35.9824308,137.9875997,Google Maps,,864
203831,長野県,箕輪町,みのわまち,399-4695,長野県上伊那郡箕輪町大字中箕輪10298,0265-79-3111,35.9150595,137.98192,Google Maps,,865
203840,長野県,飯島町,いいじままち,399-3797,長野県上伊那郡飯島町飯島2537,0265-86-3111,35.6767458,137.9193812,Google Maps,,866
203858,長野県,南箕輪村,みなみみのわむら,399-4592,長野県上伊那郡南箕輪村4825-1,0265-72-2104,35.8729101,137.9750145,Google Maps,,867
203866,長野県,中川村,なかがわむら,399-3892,長野県上伊那郡中川村大草4045-1,0265-88-3001,35.6345124,137.9460189,Google Maps,,868
203882,長野県,宮田村,みやだむら,399-4392,長野県上伊那郡宮田村98,0265-85-3181,35.7631889,137.9417042,Google Maps,,869
204021,長野県,松川町,まつかわまち,399-3303,長野県下伊那郡松川町元大島3823,0265-36-3111,35.5972257,137.909711,Google Maps,,870
204030,長野県,高森町,たかもりまち,399-3193,長野県下伊那郡高森町下市田2183-1,0265-35-3111,35.55149,137.8785505,Google Maps,,871
204048,長野県,阿南町,あなんちょう,399-1511,長野県下伊那郡阿南町東條58-1,0260-22-2141,35.3238485,137.8160579,Google Maps,,872
204072,長野県,阿智村,あちむら,395-0303,長野県下伊那郡阿智村駒場483,0265-43-2220,35.4438222,137.7475368,Google Maps,,873
204099,長野県,平谷村,ひらやむら,395-0601,長野県下伊那郡平谷村354,0265-48-2211,35.3232905,137.6302506,Google Maps,,874
204102,長野県,根羽村,ねばむら,395-0701,長野県下伊那郡根羽村2131-1,0265-49-2111,35.2554936,137.5820416,Google Maps,,875
204111,長野県,下條村,しもじょうむら,399-2101,長野県下伊那郡下條村睦沢8801-1,0260-27-2311,35.3974084,137.7860783,Google Maps,,876
204129,長野県,売木村,うるぎむら,399-1689,長野県下伊那郡売木村968-1,0260-28-2311,35.271067,137.7112747,Google Maps,,877
204137,長野県,天龍村,てんりゅうむら,399-1201,長野県下伊那郡天龍村平岡878,0260-32-2001,35.2762278,137.8540764,Google Maps,,878
204145,長野県,泰阜村,やすおかむら,399-1895,長野県下伊那郡泰阜村3236-1,0260-26-2111,35.3674199,137.8379115,Google Maps,,879
204153,長野県,喬木村,たかぎむら,395-1107,長野県下伊那郡喬木村6664,0265-33-2001,35.5137849,137.8739109,Google Maps,,880
204161,長野県,豊丘村,とよおかむら,399-3295,長野県下伊那郡豊丘村大字神稲3120,0265-35-3311,35.5517675,137.895711,Google Maps,,881
204170,長野県,大鹿村,おおしかむら,399-3502,長野県下伊那郡大鹿村大字大河原354,0265-39-2001,35.5781999,138.034012,Google Maps,,882
204226,長野県,上松町,あげまつまち,399-5603,長野県木曽郡上松町駅前通り2-13,0264-52-2001,35.7840368,137.6941788,Google Maps,,883
204234,長野県,南木曽町,なぎそまち,399-5301,長野県木曽郡南木曽町大字読書3668-1,0264-57-2001,35.6036821,137.6088954,Google Maps,,884
204251,長野県,木祖村,きそむら,399-6201,長野県木曽郡木祖村薮原1191-1,0264-36-2001,35.9353339,137.7831762,Google Maps,,885
204293,長野県,王滝村,おうたきむら,397-0201,長野県木曽郡王滝村3623,0264-48-2001,35.809316,137.5508923,Google Maps,,886
204307,長野県,大桑村,おおくわむら,399-5503,長野県木曽郡大桑村大字長野880-1,0264-55-3080,35.6892934,137.6716483,Google Maps,,887
204323,長野県,木曽町,きそまち,397-8588,長野県木曽郡木曽町福島2326-6,0264-22-3000,35.8419684,137.6912688,Google Maps,,888
204463,長野県,麻績村,おみむら,399-7701,長野県東筑摩郡麻績村麻3837,0263-67-3001,36.455997,138.0450917,Google Maps,,889
204480,長野県,生坂村,いくさかむら,399-7201,長野県東筑摩郡生坂村5493-2,0263-69-3111,36.42517,137.9274909,Google Maps,,890
204501,長野県,山形村,やまがたむら,390-1392,長野県東筑摩郡山形村2030-1,0263-98-3111,36.168559,137.8756796,Google Maps,,891
204510,長野県,朝日村,あさひむら,390-1188,長野県東筑摩郡朝日村大字古見1555-1,0263-99-2001,36.1293377,137.8671929,Google Maps,,892
204528,長野県,筑北村,ちくほくむら,399-7501,長野県東筑摩郡筑北村西条4195,0263-66-2111,36.402579,138.0120169,Google Maps,,893
204811,長野県,池田町,いけだまち,399-8696,長野県北安曇郡池田町大字池田3203-6,0261-62-3131,36.4212677,137.8744702,Google Maps,,894
204820,長野県,松川村,まつかわむら,399-8501,長野県北安曇郡松川村76-5,0261-62-3111,36.4252401,137.8575251,Google Maps,,895
204854,長野県,白馬村,はくばむら,399-9393,長野県北安曇郡白馬村大字北城7025,0261-72-5000,36.6981403,137.8619004,Google Maps,,896
204862,長野県,小谷村,おたりむら,399-9494,長野県北安曇郡小谷村大字中小谷丙131,0261-82-2001,36.7790231,137.9080647,Google Maps,,897
205214,長野県,坂城町,さかきまち,389-0692,長野県埴科郡坂城町大字坂城10050,0268-82-3111,36.4617925,138.1800615,Google Maps,,898
205419,長野県,小布施町,おぶせまち,381-0297,長野県上高井郡小布施町大字小布施1491-2,026-247-3111,36.6981069,138.3130495,Google Maps,,899
205435,長野県,高山村,たかやまむら,382-8510,長野県上高井郡高山村大字高井4972,026-245-1100,36.6798332,138.363683,Google Maps,,900
205613,長野県,山ノ内町,やまのうちまち,381-0498,長野県下高井郡山ノ内町大字平穏3352-1,0269-33-3111,36.7446098,138.4128954,Google Maps,,901
205621,長野県,木島平村,きじまだいらむら,389-2392,長野県下高井郡木島平村大字往郷914-6,0269-82-3111,36.8579512,138.4067537,Google Maps,,902
205630,長野県,野沢温泉村,のざわおんせんむら,389-2592,長野県下高井郡野沢温泉村大字豊郷9817,0269-85-3111,36.9226554,138.4404434,Google Maps,,903
205834,長野県,信濃町,しなのまち,389-1392,長野県上水内郡信濃町大字柏原428-2,026-255-3111,36.8074353,138.1954472,Google Maps,,904
205885,長野県,小川村,おがわむら,381-3302,長野県上水内郡小川村大字高府8800-8,026-269-2323,36.6172489,137.9746841,Google Maps,,905
205907,長野県,飯綱町,いいづなまち,389-1293,長野県上水内郡飯綱町大字牟礼2795-1,026-253-2511,36.754613,138.2355609,Google Maps,,906
206024,長野県,栄村,さかえむら,389-2792,長野県下水内郡栄村大字北信3433,0269-87-3111,36.9874794,138.5772673,Google Maps,,907
212016,岐阜県,岐阜市,ぎふし,500-8701,岐阜県岐阜市司町40番地1,058-265-4141,35.4261881,136.7596815,Google Maps,,908
212024,岐阜県,大垣市,おおがきし,503-8601,岐阜県大垣市丸の内2-29,0584-81-4111,35.3598921,136.6129984,Google Maps,,909
212032,岐阜県,高山市,たかやまし,506-8555,岐阜県高山市花岡町2-18,0577-32-3333,36.1461065,137.2522083,Google Maps,,910
212041,岐阜県,多治見市,たじみし,507-8703,岐阜県多治見市日ノ出町2-15,0572-22-1111,35.3328114,137.1320248,Google Maps,,911
212059,岐阜県,関市,せきし,501-3894,岐阜県関市若草通3-1,0575-22-3131,35.4956285,136.9184569,Google Maps,,912
212067,岐阜県,中津川市,なかつがわし,508-8501,岐阜県中津川市かやの木町2-1,0573-66-1111,35.4874233,137.5005651,Google Maps,,913
212075,岐阜県,美濃市,みのし,501-3792,岐阜県美濃市1350,0575-33-1122,35.5293805,136.9081114,Google Maps,,914
212083,岐阜県,瑞浪市,みずなみし,509-6195,岐阜県瑞浪市上平町1-1,0572-68-2111,35.3613854,137.2544587,Google Maps,,915
212091,岐阜県,羽島市,はしまし,501-6292,岐阜県羽島市竹鼻町55,058-392-1111,35.3196665,136.7026948,Google Maps,,916
212105,岐阜県,恵那市,えなし,509-7292,岐阜県恵那市長島町正家1-1-1,0573-26-2111,35.4493159,137.4128274,Google Maps,,917
212113,岐阜県,美濃加茂市,みのかもし,505-8606,岐阜県美濃加茂市太田町3431-1,0574-25-2111,35.4402245,137.0156815,Google Maps,,918
212121,岐阜県,土岐市,ときし,509-5192,岐阜県土岐市土岐津町土岐口2101,0572-54-1111,35.3525206,137.1833092,Google Maps,,919
212130,岐阜県,各務原市,かかみがはらし,504-8555,岐阜県各務原市那加桜町1-69,058-383-1111,35.3988032,136.8492518,Google Maps,,920
212148,岐阜県,可児市,かにし,509-0292,岐阜県可児市広見1-1,0574-62-1111,35.4261735,137.0616036,Google Maps,,921
212156,岐阜県,山県市,やまがたし,501-2192,岐阜県山県市高木1000-1,0581-22-2111,35.5061624,136.7813341,Google Maps,,922
212164,岐阜県,瑞穂市,みずほし,501-0293,岐阜県瑞穂市別府1288,058-327-4111,35.3917519,136.690617,Google Maps,,923
212172,岐阜県,飛騨市,ひだし,509-4292,岐阜県飛騨市古川町本町2-22,0577-73-2111,36.238145,137.1862625,Google Maps,,924
212181,岐阜県,本巣市,もとすし,501-0491,岐阜県本巣市早野255,058-323-1155,35.4553967,136.6659982,Google Maps,,925
212199,岐阜県,郡上市,ぐじょうし,501-4297,岐阜県郡上市八幡町島谷228,0575-67-1121,35.7486071,136.9641929,Google Maps,,926
212202,岐阜県,下呂市,げろし,509-2295,岐阜県下呂市森960,0576-24-2222,35.8058861,137.2441587,Google Maps,,927
212211,岐阜県,海津市,かいづし,503-0695,岐阜県海津市海津町高須515,0584-53-1111,35.2205985,136.6367781,Google Maps,,928
213021,岐阜県,岐南町,ぎなんちょう,501-6197,岐阜県羽島郡岐南町八剣7-107,058-247-1331,35.3897466,136.7830808,Google Maps,,929
213039,岐阜県,笠松町,かさまつちょう,501-6181,岐阜県羽島郡笠松町司町1,058-388-1111,35.3672082,136.7631528,Google Maps,,930
213411,岐阜県,養老町,ようろうちょう,503-1392,岐阜県養老郡養老町高田798,0584-32-1100,35.3084159,136.5614106,Google Maps,,931
213616,岐阜県,垂井町,たるいちょう,503-2193,岐阜県不破郡垂井町宮代2957-11,0584-22-1151,35.366251,136.5380781,Google Maps,,932
213624,岐阜県,関ケ原町,せきがはらちょう,503-1592,岐阜県不破郡関ケ原町大字関ケ原894-58,0584-43-1111,35.3655882,136.4669691,Google Maps,,933
213811,岐阜県,神戸町,ごうどちょう,503-2392,岐阜県安八郡神戸町大字神戸1111,0584-27-3111,35.4173504,136.6086727,Google Maps,,934
213829,岐阜県,輪之内町,わのうちちょう,503-0292,岐阜県安八郡輪之内町四郷2530-1,0584-69-3111,35.2848543,136.6382174,Google Maps,,935
213837,岐阜県,安八町,あんぱちちょう,503-0198,岐阜県安八郡安八町氷取161,0584-64-3111,35.3354128,136.6654175,Google Maps,,936
214019,岐阜県,揖斐川町,いびがわちょう,501-0692,岐阜県揖斐郡揖斐川町三輪133,0585-22-2111,35.4822915,136.5851846,Google Maps,,937
214035,岐阜県,大野町,おおのちょう,501-0592,岐阜県揖斐郡大野町大字大野80,0585-34-1111,35.4706945,136.6275902,Google Maps,,938
214043,岐阜県,池田町,いけだちょう,503-2492,岐阜県揖斐郡池田町六之井1468-1,0585-45-3111,35.4423184,136.5729068,Google Maps,,939
214213,岐阜県,北方町,きたがたちょう,501-0492,岐阜県本巣郡北方町長谷川1-1,058-323-1111,35.4356992,136.6838843,Google Maps,,940
215015,岐阜県,坂祝町,さかほぎちょう,505-8501,岐阜県加茂郡坂祝町取組46-18,0574-26-7111,35.4267737,136.9854827,Google Maps,,941
215023,岐阜県,富加町,とみかちょう,501-3392,岐阜県加茂郡富加町滝田1511,0574-54-2111,35.4847801,136.9796592,Google Maps,,942
215031,岐阜県,川辺町,かわべちょう,509-0393,岐阜県加茂郡川辺町中川辺1518-4,0574-53-2511,35.4864391,137.0712602,Google Maps,,943
215040,岐阜県,七宗町,ひちそうちょう,509-0492,岐阜県加茂郡七宗町上麻生2442-3,0574-48-1111,35.5438419,137.1200226,Google Maps,,944
215058,岐阜県,八百津町,やおつちょう,505-0392,岐阜県加茂郡八百津町八百津3903-2,0574-43-2111,35.4759843,137.1415237,Google Maps,,945
215066,岐阜県,白川町,しらかわちょう,509-1192,岐阜県加茂郡白川町河岐715,0574-72-1311,35.5818348,137.1879166,Google Maps,,946
215074,岐阜県,東白川村,ひがししらかわむら,509-1392,岐阜県加茂郡東白川村神土548,0574-78-3111,35.6424142,137.3235743,Google Maps,,947
215210,岐阜県,御嵩町,みたけちょう,505-0192,岐阜県可児郡御嵩町御嵩1239-1,0574-67-2111,35.4342136,137.1309502,Google Maps,,948
216046,岐阜県,白川村,しらかわむら,501-5692,岐阜県大野郡白川村鳩谷517,05769-6-1311,36.2709255,136.898562,Google Maps,,949
221007,静岡県,静岡市,しずおかし,420-8602,静岡県静岡市葵区追手町5-1,054-254-2111,34.975022,138.3837751,Google Maps,,950
221309,静岡県,浜松市,はままつし,430-8652,静岡県浜松市中央区元城町103-2,053-457-2111,34.7108213,137.7262316,Google Maps,,951
222038,静岡県,沼津市,ぬまづし,410-8601,静岡県沼津市御幸町16-1,055-931-2500,35.0956328,138.8635012,Google Maps,,952
222054,静岡県,熱海市,あたみし,413-8550,静岡県熱海市中央町1-1,0557-86-6000,35.0964636,139.0709733,Google Maps,,953
222062,静岡県,三島市,みしまし,411-8666,静岡県三島市北田町4-47,055-975-3111,35.1184325,138.9185823,Google Maps,,954
222071,静岡県,富士宮市,ふじのみやし,418-8601,静岡県富士宮市弓沢町150,0544-22-1111,35.222102,138.6216588,Google Maps,,955
222089,静岡県,伊東市,いとうし,414-8555,静岡県伊東市大原二丁目1-1,0557-36-0111,34.9655823,139.1019889,Google Maps,,956
222097,静岡県,島田市,しまだし,427-8501,静岡県島田市中央町1-1,0547-37-5111,34.8361194,138.1770709,Google Maps,,957
222101,静岡県,富士市,ふじし,417-8601,静岡県富士市永田町1-100,0545-51-0123,35.1621934,138.6756448,Google Maps,,958
222119,静岡県,磐田市,いわたし,438-8650,静岡県磐田市国府台3-1,0538-37-2111,34.7178931,137.8515584,Google Maps,,959
222127,静岡県,焼津市,やいづし,425-8502,静岡県焼津市本町2-16-32,054-626-1111,34.867177,138.3233482,Google Maps,,960
222135,静岡県,掛川市,かけがわし,436-8650,静岡県掛川市長谷一丁目1番地の1,0537-21-1111,34.7685116,137.9984737,Google Maps,,961
222143,静岡県,藤枝市,ふじえだし,426-8722,静岡県藤枝市岡出山1-11-1,054-643-3111,34.8672061,138.2569822,Google Maps,,962
222151,静岡県,御殿場市,ごてんばし,412-8601,静岡県御殿場市萩原483,0550-83-1212,35.3088374,138.9340737,Google Maps,,963
222160,静岡県,袋井市,ふくろいし,437-8666,静岡県袋井市新屋1-1-1,0538-43-2111,34.7501691,137.9245908,Google Maps,,964
222194,静岡県,下田市,しもだし,415-8501,静岡県下田市東本郷1-5-18,0558-22-2211,34.6795476,138.9452334,Google Maps,,965
222208,静岡県,裾野市,すそのし,410-1192,静岡県裾野市佐野1059,055-992-1111,35.1739515,138.9067944,Google Maps,,966
222216,静岡県,湖西市,こさいし,431-0492,静岡県湖西市吉美3268,053-576-1111,34.7184684,137.5316085,Google Maps,,967
222224,静岡県,伊豆市,いずし,410-2413,静岡県伊豆市小立野38-2,0558-72-1111,34.9749324,138.9466323,Google Maps,,968
222232,静岡県,御前崎市,おまえざきし,437-1692,静岡県御前崎市池新田5585,0537-85-1111,34.6375744,138.1272226,Google Maps,,969
222241,静岡県,菊川市,きくがわし,439-8650,静岡県菊川市堀之内61,0537-35-2111,34.7583573,138.0843898,Google Maps,,970
222259,静岡県,伊豆の国市,いずのくにし,410-2292,静岡県伊豆の国市長岡340-1,055-948-1411,35.0277074,138.928715,Google Maps,,971
222267,静岡県,牧之原市,まきのはらし,421-0495,静岡県牧之原市静波447-1,0548-23-0001,34.739653,138.2243102,Google Maps,,972
223018,静岡県,東伊豆町,ひがしいずちょう,413-0411,静岡県賀茂郡東伊豆町稲取3354,0557-95-1100,34.7727805,139.0412725,Google Maps,,973
223026,静岡県,河津町,かわづちょう,413-0595,静岡県賀茂郡河津町田中212-2,0558-34-1111,34.7572639,138.9874762,Google Maps,,974
223042,静岡県,南伊豆町,みなみいずちょう,415-0392,静岡県賀茂郡南伊豆町下賀茂315-1,0558-62-1111,34.6511984,138.858466,Google Maps,,975
223051,静岡県,松崎町,まつざきちょう,410-3696,静岡県賀茂郡松崎町宮内301-1,0558-42-1111,34.7527274,138.778761,Google Maps,,976
223069,静岡県,西伊豆町,にしいずちょう,410-3514,静岡県賀茂郡西伊豆町仁科401-1,0558-52-1111,34.771636,138.775287,Google Maps,,977
223255,静岡県,函南町,かんなみちょう,419-0192,静岡県田方郡函南町平井717-13,055-978-2250,35.0889127,138.9532186,Google Maps,,978
223417,静岡県,清水町,しみずちょう,411-8650,静岡県駿東郡清水町堂庭210-1,055-973-1111,35.0990322,138.9027347,Google Maps,,979
223425,静岡県,長泉町,ながいずみちょう,411-8668,静岡県駿東郡長泉町中土狩828,055-989-5500,35.137615,138.8969676,Google Maps,,980
223441,静岡県,小山町,おやまちょう,410-1395,静岡県駿東郡小山町藤曲57-2,0550-76-1111,35.3601135,138.9873055,Google Maps,,981
224243,静岡県,吉田町,よしだちょう,421-0395,静岡県榛原郡吉田町住吉87,0548-33-1111,34.7708716,138.2519844,Google Maps,,982
224294,静岡県,川根本町,かわねほんちょう,428-0313,静岡県榛原郡川根本町上長尾627,0547-56-1111,35.0468439,138.0817096,Google Maps,,983
224618,静岡県,森町,もりまち,437-0293,静岡県周智郡森町森2101-1,0538-85-2111,34.8355781,137.9269607,Google Maps,,984
231002,愛知県,名古屋市,なごやし,460-8508,愛知県名古屋市中区三の丸3-1-1,052-961-1111,35.1819104,136.9057794,Google Maps,,985
232017,愛知県,豊橋市,とよはしし,440-8501,愛知県豊橋市今橋町1,0532-51-2111,34.7692439,137.391511,Google Maps,,986
232025,愛知県,岡崎市,おかざきし,444-8601,愛知県岡崎市十王町2-9,0564-23-6000,34.9546083,137.1729666,Google Maps,,987
232033,愛知県,一宮市,いちのみやし,491-8501,愛知県一宮市本町2-5-6,0586-28-8100,35.3039598,136.8029842,Google Maps,,988
232041,愛知県,瀬戸市,せとし,489-8701,愛知県瀬戸市追分町64-1,0561-82-7111,35.2240043,137.0840474,Google Maps,,989
232050,愛知県,半田市,はんだし,475-8666,愛知県半田市東洋町2-1,0569-21-3111,34.8916317,136.937939,Google Maps,,990
232068,愛知県,春日井市,かすがいし,486-8686,愛知県春日井市鳥居松町5-44,0568-81-5111,35.2479746,136.9728155,Google Maps,,991
232076,愛知県,豊川市,とよかわし,442-8601,愛知県豊川市諏訪1-1,0533-89-2111,34.8264865,137.3750633,Google Maps,,992
232084,愛知県,津島市,つしまし,496-8686,愛知県津島市立込町2-21,0567-24-1111,35.1769981,136.7412495,Google Maps,,993
232092,愛知県,碧南市,へきなんし,447-8601,愛知県碧南市松本町28,0566-41-3311,34.8848342,136.9934687,Google Maps,,994
232106,愛知県,刈谷市,かりやし,448-8501,愛知県刈谷市東陽町1-1,0566-23-1111,34.9892533,137.0022944,Google Maps,,995
232114,愛知県,豊田市,とよたし,471-8501,愛知県豊田市西町3-60,0565-31-1212,35.0825508,137.1560669,Google Maps,,996
232122,愛知県,安城市,あんじょうし,446-8501,愛知県安城市桜町18-23,0566-76-1111,34.959005,137.0805855,Google Maps,,997
232131,愛知県,西尾市,にしおし,445-8501,愛知県西尾市寄住町下田22,0563-56-2111,34.8625689,137.0617353,Google Maps,,998
232149,愛知県,蒲郡市,がまごおりし,443-8601,愛知県蒲郡市旭町17-1,0533-66-1111,34.8264089,137.21958,Google Maps,,999
232157,愛知県,犬山市,いぬやまし,484-8501,愛知県犬山市大字犬山字東畑36,0568-61-1800,35.3785232,136.9445411,Google Maps,,1000
232165,愛知県,常滑市,とこなめし,479-8610,愛知県常滑市飛香台3-3-5,0569-35-5111,34.8960307,136.8544061,Google Maps,,1001
232173,愛知県,江南市,こうなんし,483-8701,愛知県江南市赤童子町大堀90,0587-54-1111,35.332093,136.8707622,Google Maps,,1002
232190,愛知県,小牧市,こまきし,485-8650,愛知県小牧市堀の内3-1,0568-72-2101,35.2902758,136.9110998,Google Maps,,1003
232203,愛知県,稲沢市,いなざわし,492-8269,愛知県稲沢市稲府町1,0587-32-1111,35.2482443,136.7803512,Google Maps,,1004
232211,愛知県,新城市,しんしろし,441-1392,愛知県新城市字東入船115,0536-23-1111,34.8990098,137.4978599,Google Maps,,1005
232220,愛知県,東海市,とうかいし,476-8601,愛知県東海市中央町1-1,0562-33-1111,35.023199,136.9021554,Google Maps,,1006
232238,愛知県,大府市,おおぶし,474-8701,愛知県大府市中央町5-70,0562-47-2111,35.0117765,136.9639266,Google Maps,,1007
232246,愛知県,知多市,ちたし,478-8601,愛知県知多市緑町1,0562-33-3151,34.9965984,136.8646138,Google Maps,,1008
232254,愛知県,知立市,ちりゅうし,472-8666,愛知県知立市広見3-1,0566-83-1111,35.0012793,137.0507486,Google Maps,,1009
232262,愛知県,尾張旭市,おわりあさひし,488-8666,愛知県尾張旭市東大道町原田2600-1,0561-53-2111,35.2168,137.0351756,Google Maps,,1010
232271,愛知県,高浜市,たかはまし,444-1398,愛知県高浜市青木町4-1-2,0566-52-1111,34.9276005,136.9872923,Google Maps,,1011
232289,愛知県,岩倉市,いわくらし,482-8686,愛知県岩倉市栄町1-66,0587-66-1111,35.2794384,136.871426,Google Maps,,1012
232297,愛知県,豊明市,とよあけし,470-1195,愛知県豊明市新田町子持松1-1,0562-92-1111,35.0538194,137.0131401,Google Maps,,1013
232301,愛知県,日進市,にっしんし,470-0192,愛知県日進市蟹甲町池下268,0561-73-7111,35.1320032,137.0394391,Google Maps,,1014
232319,愛知県,田原市,たはらし,441-3492,愛知県田原市田原町南番場30-1,0531-22-1111,34.6689106,137.2641387,Google Maps,,1015
232327,愛知県,愛西市,あいさいし,496-8555,愛知県愛西市稲葉町米野308,0567-26-8111,35.1530514,136.7281316,Google Maps,,1016
232335,愛知県,清須市,きよすし,452-8569,愛知県清須市須ケ口1238,052-400-2911,35.1999761,136.8531243,Google Maps,,1017
232343,愛知県,北名古屋市,きたなごやし,481-8531,愛知県北名古屋市西之保清水田15,0568-22-1111,35.2456613,136.8659771,Google Maps,,1018
232351,愛知県,弥富市,やとみし,498-8501,愛知県弥富市前ケ須町南本田335,0567-65-1111,35.1099712,136.7247218,Google Maps,,1019
232360,愛知県,みよし市,みよしし,470-0295,愛知県みよし市三好町小坂50,0561-32-2111,35.0894289,137.074932,Google Maps,,1020
232378,愛知県,あま市,あまし,497-8602,愛知県あま市七宝町沖之島深秤1,052-444-1001,35.190522,136.8047036,Google Maps,,1021
232386,愛知県,長久手市,ながくてし,480-1196,愛知県長久手市岩作城の内60番地1,0561-63-1111,35.1841172,137.0485903,Google Maps,,1022
233021,愛知県,東郷町,とうごうちょう,470-0198,愛知県愛知郡東郷町大字春木字羽根穴1,0561-38-3111,35.0966017,137.0524483,Google Maps,,1023
233421,愛知県,豊山町,とよやまちょう,480-0292,愛知県西春日井郡豊山町大字豊場字新栄260,0568-28-0001,35.2505046,136.91218,Google Maps,,1024
